id,year,section,user,amphitheatre,module,seat_block,seat_row,seat_column,latitude_mean,longitude_mean,accuracy_mean,gps_variance,is_outside,sample_count,raw_gps_readings,collection_metadata,navigator_context,screen_context,network_information,battery_status,timestamp,created_at,device_info,target_label,latitude_mean_scaled,longitude_mean_scaled,accuracy_mean_scaled,gps_variance_scaled,sample_count_scaled
7807,3,,,Amphi 8,Manual Selection,Right,1.0,1.0,36.6883425,2.8660543,13.607999801635742,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:27:59.904000+00:00,2026-04-20 12:28:02.013023+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,-0.21372532628379978,-1.7718605713785123,-0.6642365458088502,0.0,0.04635395667607239
1435,1,,,Amphi 2,Object Oriented Programming,Center,2.0,1.0,36.6883424,2.8664791,33.994998931884766,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:02.717000+00:00,2026-04-08 09:21:03.735777+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,-0.21665042053069633,0.20362686138151442,1.93797712941999,0.0,0.04635395667607239
3327,1,,,Amphi 1,Mathematical Analysis 1,Center,4.0,6.0,36.6883715,2.8667335,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-09 07:55:48.329000+00:00,2026-04-09 07:55:57.044204+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 1,0.6345520558214307,1.386687131849558,0.15164372288500325,0.0,0.04635395667607239
4697,1,,,Amphi 1,Introduction to Linux,Center,3.0,6.0,36.6884248,2.8666647,12.954999923706056,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:25:24.252000+00:00,2026-04-12 09:25:25.735177+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",Amphi 1,2.1936273819062952,1.0667400146782795,-0.7475859981443904,0.0,0.04635395667607239
6643,2,,,Amphi 4,Computer Architecture,Right,5.0,3.0,36.688393048441874,2.866181706245888,23.99999832149039,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:05:35.172000+00:00,2026-04-12 16:05:36.123113+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4,1.264864326728144,-1.1793713114748767,0.6622068649430547,0.0,0.04635395667607239
4442,3,,,Amphi 5,Computer and Network Security,Center,3.0,4.0,36.6884219,2.8666815,14.800000190734863,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:14:02.113000+00:00,2026-04-12 09:15:30.794524+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,2.108799643758124,1.1448666363130786,-0.5120886159651928,0.0,0.04635395667607239
4353,1,,ayoub,Amphi 7,,,,,36.688337491836016,2.8662778321580995,32.000000000002,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:03:08.333000+00:00,2026-04-12 09:03:33.784217+00:00,,Amphi 7,-0.36021885147304994,-0.7323479321520149,1.6833337917985367,0.0,0.04635395667607239
2320,1,,,Amphi 2,Object Oriented Programming,Right,4.0,5.0,36.6883519,2.8665032,15.553999900817873,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:44.108000+00:00,2026-04-08 09:26:45.753862+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.06123354934387199,0.3157013602744145,-0.41584746030705644,0.0,0.04635395667607239
5661,3,,,Amphi 5,Computer and Network Security,Right,1.0,3.0,36.6883497,2.8666854,24.5049991607666,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:19:37.288000+00:00,2026-04-12 12:19:36.536887+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,-0.003118527828980327,1.1630031734795536,0.7266655958024082,0.0,0.04635395667607239
2276,1,,,Amphi 2,Object Oriented Programming,Center,4.0,7.0,36.6883497,2.8665123,15.18299961090088,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:59.348000+00:00,2026-04-08 09:26:24.431458+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",Amphi 2,-0.003118527828980327,0.3580199469941245,-0.4632022486095401,0.0,0.04635395667607239
1512,1,,,Amphi 2,Object Oriented Programming,Center,1.0,1.0,36.6883349,2.8664607,18.270999908447266,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:20.499000+00:00,2026-04-08 09:21:24.424504+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,-0.4360325021418863,0.11805960911669829,-0.06904729956345282,0.0,0.04635395667607239
3305,1,,nasro,Outside,,,,,36.6882881,2.8661108,24.111000061035156,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:49:45.421000+00:00,2026-04-08 20:50:34.552838+00:00,,Outside,-1.8049766909550904,-1.5091133021911085,0.6763752201174559,0.0,0.04635395667607239
4366,1,,ayoub,Amphi 7,,,,,36.68836566057096,2.8663605374733296,17.940416486385633,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:03:21.455000+00:00,2026-04-12 09:03:33.784580+00:00,,Amphi 7,0.4637432426801564,-0.3477356184522164,-0.11124324494005029,0.0,0.04635395667607239
4660,1,,,Amphi 2,Linear Algebra,Center,4.0,9.0,36.6883384,2.866489,14.744000434875488,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:20:19.779000+00:00,2026-04-12 09:20:23.306227+00:00,"Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 2,-0.33365419747313385,0.24966576341726554,-0.5192364717911406,0.0,0.04635395667607239
8292,3,,,Amphi 8,Manual Selection,Right,10.0,3.0,36.6883186,2.8661196,39.801998138427734,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:35:08.406000+00:00,2026-04-20 12:35:10.158180+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,-0.9128228926523261,-1.468189833714656,2.6791873806574196,0.0,0.04635395667607239
3583,3,,,Amphi 6,Machine Learning,Center,4.0,6.0,36.68837287579685,2.866512084927858,11.542429555926176,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:55:03.041000+00:00,2026-04-12 07:55:04.110162+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/23D127 Safari/604.1",Amphi 6,0.6747954126864805,0.3570197767627551,-0.9278876651418587,0.0,0.04635395667607239
5354,3,,,Amphi 5,Computer and Network Security,Center,8.0,5.0,36.6883533,2.8666884,7.552000045776367,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:16:17.269000+00:00,2026-04-12 12:16:16.481494+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,0.10218487129450918,1.1769543559141917,-1.4372294360914373,0.0,0.04635395667607239
3434,1,,ayoub,Amphi 6,,,,,36.68833247881028,2.8665992913259073,24.829868372149505,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:47.441000+00:00,2026-04-12 07:28:38.685820+00:00,,Amphi 6,-0.5068545875475347,0.7625638996514605,0.768132174533315,0.0,0.04635395667607239
1447,1,,,Amphi 2,Object Oriented Programming,Center,6.0,1.0,36.6883602,2.8664962,14.24899959564209,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:21:09.951000+00:00,2026-04-08 09:21:11.859866+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,0.30401638617727716,0.2831486012595707,-0.5824187942542685,0.0,0.04635395667607239
2336,1,,,Amphi 2,Object Oriented Programming,Right,4.0,5.0,36.6883487,2.8665118,24.80699920654297,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:44.107000+00:00,2026-04-08 09:26:45.759437+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,-0.03236947216850994,0.3556947499213406,0.7652131350463263,0.0,0.04635395667607239
3298,1,,nasro,Outside,,,,,36.6883957,2.8664516,5.000999927520752,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:47:45.035000+00:00,2026-04-08 20:48:31.851700+00:00,,Outside,1.342424905554168,0.07574102239698832,-1.762841231668831,0.0,0.04635395667607239
5598,3,,,Amphi 5,Computer and Network Security,Left,6.0,3.0,36.6883473,2.8666888,12.597999572753906,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:18:13.486000+00:00,2026-04-12 12:18:13.183578+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,-0.07332079411914712,1.1788145135711796,-0.7931538224903874,0.0,0.04635395667607239
911,1,,,Amphi 2,Object Oriented Programming,Right,3.0,5.0,36.6883403,2.8664937,13.074000358581545,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:44:35.423000+00:00,2026-04-08 07:44:36.234555+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,-0.2780774034566521,0.27152261589771653,-0.7323966827864615,0.0,0.04635395667607239
3844,3,,,Amphi 6,Machine Learning,Left,4.0,4.0,36.6883282,2.8664689,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:26:23.483000+00:00,2026-04-12 08:26:24.148232+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Safari/537.36",Amphi 6,-0.6320138283230208,0.1561928411045712,0.15164372288500325,0.0,0.04635395667607239
7574,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883407,2.8660552,27.518999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:55:52.812000+00:00,2026-04-20 09:55:55.727826+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,-0.2663770258455445,-1.7676752166487404,1.1113750769872148,0.0,0.04635395667607239
2415,1,,,Amphi 2,Object Oriented Programming,Right,2.0,2.0,36.6883394,2.8664607,13.973999977111816,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:54.210000+00:00,2026-04-08 09:26:55.250612+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,-0.3044032533414447,0.11805960911669829,-0.6175199763090818,0.0,0.04635395667607239
3559,3,,,Amphi 6,Machine Learning,Center,4.0,5.0,36.68837603815323,2.8665095991337655,12.19043494211537,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:53:49.052000+00:00,2026-04-12 07:53:50.705446+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/23D127 Safari/604.1",Amphi 6,0.7672973226731543,0.34545985447024774,-0.8451757139228335,0.0,0.04635395667607239
3835,3,,,Amphi 6,Machine Learning,Center,6.0,1.0,36.6883601,2.8664819,14.92300033569336,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:26:09.962000+00:00,2026-04-12 08:26:10.723546+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.7727.55 Mobile Safari/537.36",Amphi 6,0.3010912917225401,0.21664796498869104,-0.4963887742562077,0.0,0.04635395667607239
615,1,,,Amphi 2,Object Oriented Programming,Center,1.0,6.0,36.6883452,2.8664971,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:31.150000+00:00,2026-04-08 07:43:33.205561+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,-0.13474777683726244,0.28733395599140776,0.15164372288500325,0.0,0.04635395667607239
6680,2,,,Amphi 4,Computer Architecture,Center,5.0,5.0,36.6882752,2.8661124,26.481000900268555,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:00.637000+00:00,2026-04-12 16:05:59.182588+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,-2.1823138712515147,-1.5016726715590263,0.9788841158482836,0.0,0.04635395667607239
756,1,,,Amphi 2,Object Oriented Programming,Center,3.0,1.0,36.6883478,2.8664973,12.654000282287598,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:44:06.017000+00:00,2026-04-08 07:44:08.563059+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,-0.058695321845462084,0.28826403481886914,-0.7860058449366497,0.0,0.04635395667607239
7112,2,,,Amphi 4,Computer Architecture,Left,2.0,3.0,36.6882768,2.8661226,11.02400016784668,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:10:12.053000+00:00,2026-04-12 16:10:12.617587+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,-2.1355123605992437,-1.4542386512800178,-0.9940604272380382,0.0,0.04635395667607239
6988,2,,,Amphi 4,Computer Architecture,Left,1.0,3.0,36.6882743,2.8661181,7.89900016784668,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:09:47.188000+00:00,2026-04-12 16:09:47.713286+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,-2.2086397209284665,-1.4751654249330075,-1.3929380493508712,0.0,0.04635395667607239
7691,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883414,2.8660534,27.517000198364254,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:56:31.137000+00:00,2026-04-20 09:56:33.031433+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,-0.24590136487022593,-1.7760459261082842,1.111119935539476,0.0,0.04635395667607239
3221,1,,nasro,Outside,,,,,36.6882719,2.8663454,5.359000205993652,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:41:20.026000+00:00,2026-04-08 20:48:31.848680+00:00,,Outside,-2.2788419872186334,-0.4181308357925021,-1.7171457757350703,0.0,0.04635395667607239
4571,3,,,Amphi 5,Computer and Network Security,Center,3.0,2.0,36.6883941,2.8666742,24.09199905395508,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:17:47.286000+00:00,2026-04-12 09:17:48.150168+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 5,1.2956233946940567,1.1109187590549776,0.6739499156304641,0.0,0.04635395667607239
3946,3,,,Amphi 6,Machine Learning,Center,6.0,4.0,36.6883494,2.8664802,26.347999572753903,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:27:44.988000+00:00,2026-04-12 08:27:46.753166+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 6,-0.011893811193191347,0.20874229494081284,0.9619077148060773,0.0,0.04635395667607239
2857,1,,nasro,Outside,,,,,36.6882937,2.8660391,5.874000072479248,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:11:00.009000+00:00,2026-04-08 20:48:31.834618+00:00,,Outside,-1.641171403360382,-1.8425465623812292,-1.651410760652766,0.0,0.04635395667607239
3374,1,,,Amphi 1,Mathematical Analysis 1,Center,4.0,6.0,36.6883663,2.8666685,16.434999465942383,0.0,False,1,[],{},{},{},{},{},2026-04-09 07:55:48.330000+00:00,2026-04-09 07:55:57.147938+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 1,0.48244714583783,1.0844115124289588,-0.303395936588879,0.0,0.04635395667607239
2022,1,,,Amphi 2,Object Oriented Programming,Center,1.0,9.0,36.68842773050232,2.8665058796899827,22.76014553275355,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:38.466000+00:00,2026-04-08 09:23:39.926697+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",Amphi 2,2.279347341734502,0.3281629748806155,0.5039510146578337,0.0,0.04635395667607239
6553,2,,,Amphi 4,Computer Architecture,Center,1.0,5.0,36.6883024,2.8661325,11.95400047302246,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:13.014000+00:00,2026-04-12 16:04:12.845372+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,-1.3866881889158693,-1.4081997492463318,-0.8753544079443666,0.0,0.04635395667607239
544,1,,,Amphi 2,Object Oriented Programming,Center,1.0,5.0,36.6883256,2.8664661,40.96699905395508,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:20.790000+00:00,2026-04-08 07:43:23.613638+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,-0.7080662833148211,0.14317173749739456,2.827889075039762,0.0,0.04635395667607239
8255,3,,,Amphi 8,Manual Selection,Left,2.0,4.0,36.6883652101854,2.866201538968339,11.306506850613186,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:34:33.581000+00:00,2026-04-20 12:34:34.108517+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8,0.4505690398987633,-1.0871413351110364,-0.9580010372051139,0.0,0.04635395667607239
4438,3,,,Amphi 5,Computer and Network Security,Center,3.0,4.0,36.6884219,2.8666815,14.800000190734863,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:14:02.113000+00:00,2026-04-12 09:15:30.794411+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,2.108799643758124,1.1448666363130786,-0.5120886159651928,0.0,0.04635395667607239
1279,1,,,Amphi 2,Object Oriented Programming,Right,4.0,5.0,36.6883493,2.8664922,14.675999641418455,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:39.004000+00:00,2026-04-08 09:20:41.344673+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,-0.014818905647928355,0.26454702468143015,-0.5279161501258374,0.0,0.04635395667607239
1987,1,,,Amphi 2,Object Oriented Programming,Center,1.0,9.0,36.68842773050232,2.8665058796899827,22.76014553275355,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:38.466000+00:00,2026-04-08 09:23:39.762731+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",Amphi 2,2.279347341734502,0.3281629748806155,0.5039510146578337,0.0,0.04635395667607239
1941,1,,,Amphi 2,Object Oriented Programming,Center,1.0,9.0,36.68842773050232,2.8665058796899827,22.76014553275355,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:38.466000+00:00,2026-04-08 09:23:39.182936+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",Amphi 2,2.279347341734502,0.3281629748806155,0.5039510146578337,0.0,0.04635395667607239
4192,3,,,Amphi 6,Machine Learning,Center,3.0,3.0,36.6883447,2.8664757,34.21200180053711,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:56:55.870000+00:00,2026-04-12 08:56:57.335443+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Mobile Safari/537.36",Amphi 6,-0.149373248903107,0.1878155212898884,1.965675557656697,0.0,0.04635395667607239
4475,3,,,Amphi 5,Computer and Network Security,Center,3.0,3.0,36.6883847,2.8666962,13.864999771118164,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:16:06.898000+00:00,2026-04-12 09:16:07.678515+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 5,1.0206645192742254,1.2132274302430115,-0.6314328540615801,0.0,0.04635395667607239
2302,1,,,Amphi 2,Object Oriented Programming,Center,4.0,7.0,36.6883497,2.8665123,15.18299961090088,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:59.349000+00:00,2026-04-08 09:26:24.450348+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",Amphi 2,-0.003118527828980327,0.3580199469941245,-0.4632022486095401,0.0,0.04635395667607239
7419,3,,,Amphi 8,Manual Selection,Center,1.0,6.0,36.6883166,2.8660551,15.586999893188477,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:15:47.378000+00:00,2026-04-20 09:15:48.217537+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 8,-0.9713247811235448,-1.7681402560624713,-0.41163531359136746,0.0,0.04635395667607239
7226,3,,,Amphi 3,Manual Selection,Center,4.0,3.0,36.6883838,2.8662341,15.053000450134276,0.0,False,1,[],{},{},{},{},{},2026-04-13 08:24:49.890000+00:00,2026-04-13 08:24:52.067970+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 3,0.9943386693894329,-0.9357197041235619,-0.47979545056897926,0.0,0.04635395667607239
8096,3,,,Amphi 8,Manual Selection,Right,7.0,5.0,36.6883298,2.8661221,30.00900077819824,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:32:49.033000+00:00,2026-04-20 12:32:50.855031+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,-0.58521231767075,-1.4565638483528016,1.42920098052763,0.0,0.04635395667607239
2393,1,,,Amphi 2,Object Oriented Programming,Center,6.0,8.0,36.6883477,2.8665077,26.35199928283691,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:51.215000+00:00,2026-04-08 09:26:53.031175+00:00,"Mozilla/5.0 (Linux; Android 13; SM-G988N Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/146.0.7680.172 Mobile Safari/537.36 Instagram 423.0.0.47.66 Android (33/13; 420dpi; 1080x2400; samsung; SM-G988N; z3q; qcom; en_US; 923309173; IABMV/1)",Amphi 2,-0.06162041630019909,0.33662813392740415,0.9624182411571336,0.0,0.04635395667607239
3679,3,,,Amphi 5,Computer and Network Security,Center,1.0,6.0,36.6884258,2.8666781,13.621000289916992,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:17:30.225000+00:00,2026-04-12 08:17:32.662515+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.7559.109 Mobile Safari/537.36",Amphi 5,2.2228783260379843,1.1290552962214526,-0.6625771525762324,0.0,0.04635395667607239
3537,1,,,Amphi 1,Introduction to Linux,Center,5.0,6.0,36.6884204,2.8666715,20.100000381469727,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:49:27.177000+00:00,2026-04-12 07:49:30.900305+00:00,"Mozilla/5.0 (Linux; Android 14; Infinix X6882 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.53 Mobile Safari/537.36 Instagram 424.0.0.49.64 Android (34/14; 480dpi; 1080x2460; INFINIX/Infinix; Infinix X6882; Infinix-X6882; mt6789; en_US; 929871642; IABMV/1)",Amphi 1,2.06492322735275,1.0983626948635967,0.16440785548372988,0.0,0.04635395667607239
2096,1,,,Amphi 2,Object Oriented Programming,Left,4.0,4.0,36.688348,2.8664917,14.404000282287598,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:24:24.523000+00:00,2026-04-08 09:24:27.054238+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,-0.05284513314382853,0.26222182760864626,-0.5626343765534633,0.0,0.04635395667607239
6123,1,,,Amphi 1,تاريخ الجزائر 2,Right,3.0,3.0,36.6883744,2.8667227,31.761999130249023,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:45:19.517000+00:00,2026-04-12 15:45:17.532388+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 1,0.7193797939696016,1.336462875084035,1.6529551610824242,0.0,0.04635395667607239
1828,1,,,Amphi 2,Object Oriented Programming,Right,4.0,5.0,36.6883613,2.866505,25.35199928283691,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:13.400000+00:00,2026-04-08 09:23:17.116785+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.3361924247637033,0.32407206973602337,0.834777402081027,0.0,0.04635395667607239
