id,year,section,user,amphitheatre,module,seat_block,seat_row,seat_column,latitude_mean,longitude_mean,accuracy_mean,gps_variance,is_outside,sample_count,raw_gps_readings,collection_metadata,navigator_context,screen_context,network_information,battery_status,timestamp,created_at,device_info,target_label,dist_Amphi_1,dist_Amphi_2,dist_Amphi_3,dist_Amphi_4,dist_Amphi_5,dist_Amphi_6,dist_Amphi_7,dist_Amphi_8,dist_nearest,dist_2nd,dist_gap,nearest_amphi,log_accuracy,accuracy_bin,high_accuracy_flag,has_seat,seat_block_enc,seat_row_filled,seat_column_filled,seat_zone_id,hour_of_day,hour_sin,hour_cos,label_enc
2240,1,,,Amphi 2,Object Oriented Programming,Center,3.0,5.0,36.6883424,2.8664844,21.863000869750977,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:14.341000+00:00,2026-04-08 09:26:14.437678+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00022537207160681764,1.359800977577788e-05,0.00025312141915682235,0.00036292277590094837,0.0002064073906253223,1.1933499017115497e-05,0.0002006413014513978,0.0003687540950041539,1.1933499017115497e-05,1.359800977577788e-05,1.6645107586623825e-06,Amphi 6,3.129519921393946,0,1,1,1,3.0,5.0,305,9,0.7071067811865476,-0.7071067811865475,1
6481,2,,,Amphi 4,Computer Architecture,Center,1.0,5.0,36.6883024,2.8661325,11.95400047302246,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:13.002000+00:00,2026-04-12 16:04:12.109452+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,0.000578447698284949,0.0003641215227841686,0.00013434167476777774,9.79545142865214e-06,0.0005605424169982572,0.000347050964733599,0.0001619302829450078,3.721415187884209e-05,9.79545142865214e-06,3.721415187884209e-05,2.741870045018995e-05,Amphi 4,2.5614046572762765,0,1,1,1,1.0,5.0,105,16,-0.8660254037844385,-0.5000000000000004,3
3952,3,,,Amphi 6,Machine Learning,Center,6.0,4.0,36.6883453,2.8664805,13.489999771118164,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:27:44.988000+00:00,2026-04-12 08:27:46.753336+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 6,0.00022850515854678288,1.4693812004955715e-05,0.0002487667392987807,0.0003593498041819889,0.00021005159579795096,7.185066064212677e-06,0.00019653818760986954,0.0003649202480720428,7.185066064212677e-06,1.4693812004955715e-05,7.508745940743038e-06,Amphi 6,2.673458740536743,0,1,1,1,6.0,4.0,604,8,0.8660254037844387,-0.4999999999999998,5
4934,3,,,Amphi 6,Time Series Analysis and Classification,Center,5.0,6.0,36.6883387,2.8664723,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:59:16.585000+00:00,2026-04-12 09:59:18.572068+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 6,0.0002380051870679458,2.516097498639047e-05,0.0002419708702760569,0.0003505201722185757,0.00021880971033239635,1.2886395695572564e-05,0.00018893446513824013,0.00035660496876777607,1.2886395695572564e-05,2.516097498639047e-05,1.2274579290817907e-05,Amphi 6,3.044522437723423,0,1,1,1,5.0,6.0,506,9,0.7071067811865476,-0.7071067811865475,5
3833,3,,,Amphi 6,Machine Learning,Center,6.0,1.0,36.6883601,2.8664819,14.92300033569336,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:26:09.962000+00:00,2026-04-12 08:26:10.723470+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.7727.55 Mobile Safari/537.36",Amphi 6,0.00022431655041870227,1.3355317142776506e-05,0.00024801178506434775,0.00036265921107809374,0.00020804965093917263,1.0771480927827575e-05,0.0001975015207897944,0.0003670095554319078,1.0771480927827575e-05,1.3355317142776506e-05,2.583836214948931e-06,Amphi 6,2.7677646259565822,0,1,1,1,6.0,1.0,601,8,0.8660254037844387,-0.4999999999999998,5
1311,1,,,Amphi 2,Object Oriented Programming,Right,4.0,3.0,36.6883401,2.8664768,34.31999969482422,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:39.914000+00:00,2026-04-08 09:20:44.021187+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",Amphi 2,0.00023330094918426778,2.0697611710971954e-05,0.0002460960702446857,0.0003551329589519677,0.00021419148590921661,1.0924392400827742e-05,0.00019327203652095166,0.00036111949363233176,1.0924392400827742e-05,2.0697611710971954e-05,9.773219310144212e-06,Amphi 6,3.5644493670954485,1,0,1,2,4.0,3.0,403,9,0.7071067811865476,-0.7071067811865475,1
7894,3,,,Amphi 8,Manual Selection,Center,5.0,1.0,36.6883188,2.8661488,17.464000701904297,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:31:03.941000+00:00,2026-04-20 12:31:06.420321+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,0.0005598785248094849,0.00034598950230537275,0.00011133651541441149,2.858739157380877e-05,0.0005428075419913133,0.00032891101450006774,0.00014129456743571246,3.7116642321193794e-05,2.858739157380877e-05,3.7116642321193794e-05,8.529250747385023e-06,Amphi 4,2.915822928340436,0,1,1,1,5.0,1.0,501,12,1.2246467991473532e-16,-1.0,7
1120,1,,,Amphi 2,Object Oriented Programming,Right,5.0,1.0,36.6883455,2.8665031,13.517999649047852,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:24.108000+00:00,2026-04-08 09:20:25.049311+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",Amphi 2,0.0002064746636876253,1.2396976873971347e-05,0.00027101828166880003,0.00038184185671158514,0.00018750764034799615,2.752521436373945e-05,0.000219080522313388,0.0003875177968953429,1.2396976873971347e-05,2.752521436373945e-05,1.5128237489768104e-05,Amphi 2,2.6753892346890606,0,1,1,2,5.0,1.0,501,9,0.7071067811865476,-0.7071067811865475,1
2414,1,,,Amphi 2,Object Oriented Programming,Right,2.0,2.0,36.6883411,2.8664968,12.64900016784668,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:54.210000+00:00,2026-04-08 09:26:55.026307+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00021367373223847282,1.2307613020161159e-05,0.0002655521927517843,0.0003751372823128565,0.00019419286059606654,2.2919596108849164e-05,0.00021310583189730292,0.0003811311206575137,1.2307613020161159e-05,2.2919596108849164e-05,1.0611983088688005e-05,Amphi 2,2.6136662711714194,0,1,1,2,2.0,2.0,202,9,0.7071067811865476,-0.7071067811865475,1
6483,2,,,Amphi 4,Computer Architecture,Center,1.0,5.0,36.6883011,2.8661289,10.119000434875488,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:13.002000+00:00,2026-04-12 16:04:12.109507+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,0.0005822107426939823,0.0003678677468629139,0.00013794314748939463,7.311191848259455e-06,0.0005642597166792534,0.0003507984221614805,0.000165757718254,3.6945783612382115e-05,7.311191848259455e-06,3.6945783612382115e-05,2.963459176412266e-05,Amphi 4,2.4086553958321364,0,1,1,1,1.0,5.0,105,16,-0.8660254037844385,-0.5000000000000004,3
368,1,,,Amphi 2,Object Oriented Programming,Center,2.0,8.0,36.6883333,2.8664725,14.520000457763672,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:42:45.685000+00:00,2026-04-08 07:42:46.531060+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00023916419669027655,2.8402119866313405e-05,0.0002433368640474314,0.00035025444853005943,0.00021923313684289562,1.8072318742296075e-05,0.00018977444636858706,0.000356799066048772,1.8072318742296075e-05,2.8402119866313405e-05,1.032980112401733e-05,Amphi 6,2.742129544250154,0,1,1,1,2.0,8.0,208,7,0.9659258262890683,-0.25881904510252063,1
4826,1,,,Amphi 2,Linear Algebra,Center,4.0,1.0,36.688337,2.8664909,15.057000160217283,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:36:56.133000+00:00,2026-04-12 09:36:57.192733+00:00,"Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 2,0.0002204399302883486,1.599518768621728e-05,0.00026053061966049867,0.0003688947958547738,0.00020051606671201363,2.035292338933855e-05,0.00020761037275808606,0.00037519415818806283,1.599518768621728e-05,2.035292338933855e-05,4.35773570312127e-06,Amphi 2,2.7761449015455812,0,1,1,1,4.0,1.0,401,9,0.7071067811865476,-0.7071067811865475,1
372,1,,,Amphi 2,Object Oriented Programming,Center,2.0,8.0,36.6883316,2.8664785,9.060999870300291,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:42:45.685000+00:00,2026-04-08 07:42:46.531186+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00023383842750114182,2.5781446084415774e-05,0.00024956639180197503,0.0003561092176221577,0.0002135126826731521,1.9547988103516425e-05,0.00019594902896209886,0.00036281375136018015,1.9547988103516425e-05,2.5781446084415774e-05,6.233457980899348e-06,Amphi 6,2.3086665504185797,0,1,1,1,2.0,8.0,208,7,0.9659258262890683,-0.25881904510252063,1
663,1,,,Amphi 2,Object Oriented Programming,Right,4.0,1.0,36.6883528,2.8665118,14.54300022125244,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:56.903000+00:00,2026-04-08 07:43:57.925628+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00019632206895924413,1.8689285241328336e-05,0.00027857884390116485,0.0003913048281704042,0.00017834597952909496,3.571452536702625e-05,0.00022746619291100467,0.00039646440386374135,1.8689285241328336e-05,3.571452536702625e-05,1.702524012569791e-05,Amphi 2,2.7436103907356215,0,1,1,2,4.0,1.0,401,7,0.9659258262890683,-0.25881904510252063,1
4861,3,,,Amphi 6,Time Series Analysis and Classification,Center,5.0,6.0,36.6883406,2.866471,14.048999786376951,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:58:37.519000+00:00,2026-04-12 09:58:39.567594+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 6,0.00023882147932654553,2.5273390926487643e-05,0.0002403121941392267,0.0003494098783802116,0.00021991646516839543,1.1600182404363307e-05,0.00018745078479291474,0.00035532661850318497,1.1600182404363307e-05,2.5273390926487643e-05,1.3673208522124336e-05,Amphi 6,2.7113115296094157,0,1,1,1,5.0,6.0,506,9,0.7071067811865476,-0.7071067811865475,5
7912,3,,,Amphi 8,Manual Selection,Center,5.0,1.0,36.6883317,2.8661368,20.9950008392334,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:31:03.940000+00:00,2026-04-20 12:31:07.834209+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,0.0005701739037991233,0.00035693742987160873,0.00011395930977861292,2.9169818158224998e-05,0.0005539343183083308,0.000339879304596353,0.00015001679747138138,2.1451032437117254e-05,2.1451032437117254e-05,2.9169818158224998e-05,7.718785721107744e-06,Amphi 8,3.0908151929563266,0,1,1,1,5.0,1.0,501,12,1.2246467991473532e-16,-1.0,7
3460,1,,ayoub,Amphi 6,,,,,36.68839266901843,2.866501532452653,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:28:12.994000+00:00,2026-04-12 07:28:38.686605+00:00,,Amphi 6,0.00020185487210902343,4.0708014319986126e-05,0.0002660311772499077,0.000388049471862699,0.0001910188849902954,4.879790352999797e-05,0.00021980083620003768,0.00039002033961986444,4.0708014319986126e-05,4.879790352999797e-05,8.089889210011846e-06,Amphi 2,3.044522437723423,0,1,0,3,-1.0,-1.0,-1,7,0.9659258262890683,-0.25881904510252063,5
7727,3,,,Amphi 8,Manual Selection,Left,4.0,3.0,36.6883131,2.8660591,21.600000381469727,0.0,False,1,[],{},{},{},{},{},2026-04-20 10:42:33.639000+00:00,2026-04-20 10:42:35.219239+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 8,0.0006495449359329559,0.00043582650369756776,0.00019191141654915266,6.463470884210027e-05,0.0006326800293965145,0.0004187496643909263,0.00022983203031988264,6.091989984668243e-05,6.091989984668243e-05,6.463470884210027e-05,3.7148089954178415e-06,Amphi 8,3.1179499231574317,0,1,1,0,4.0,3.0,403,10,0.49999999999999994,-0.8660254037844387,7
946,1,,,Amphi 2,Object Oriented Programming,Center,4.0,8.0,36.6883606,2.8664982,23.756000518798828,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:45:23.886000+00:00,2026-04-08 07:45:26.249226+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00020815493885272194,9.278577943659843e-06,0.000264156894242569,0.0003788554816311761,0.0001917476144361704,2.4065351666220738e-05,0.00021380536735425532,0.00038330704269233095,9.278577943659843e-06,2.4065351666220738e-05,1.4786773722560895e-05,Amphi 2,3.2090679048336033,0,1,1,1,4.0,8.0,408,7,0.9659258262890683,-0.25881904510252063,1
1851,1,,,Amphi 2,Object Oriented Programming,Center,1.0,2.0,36.6883493,2.8664718,13.130999565124512,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:23:21.098000+00:00,2026-04-08 09:23:23.326640+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.000236178806786384,2.160305493328303e-05,0.00023951548497502014,0.0003511764266231939,0.00021847261440783984,4.6537999566462265e-06,0.0001876202628970417,0.0003563546268210865,4.6537999566462265e-06,2.160305493328303e-05,1.6949254976636803e-05,Amphi 6,2.648370934826036,0,1,1,1,1.0,2.0,102,9,0.7071067811865476,-0.7071067811865475,1
6554,2,,,Amphi 4,Computer Architecture,Center,1.0,5.0,36.6883024,2.8661325,11.95400047302246,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:04:13.014000+00:00,2026-04-12 16:04:12.845401+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,0.000578447698284949,0.0003641215227841686,0.00013434167476777774,9.79545142865214e-06,0.0005605424169982572,0.000347050964733599,0.0001619302829450078,3.721415187884209e-05,9.79545142865214e-06,3.721415187884209e-05,2.741870045018995e-05,Amphi 4,2.5614046572762765,0,1,1,1,1.0,5.0,105,16,-0.8660254037844385,-0.5000000000000004,3
2481,1,,,Amphi 2,Object Oriented Programming,Center,1.0,6.0,36.6883445,2.8665008,33.18899917602539,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:27:15.978000+00:00,2026-04-08 09:27:17.236018+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2,0.00020894930816999164,1.1344949566801576e-05,0.00026891003315092355,0.00037945116275464553,0.00018988512830401456,2.5512276181107222e-05,0.00021684683947307642,0.00038519417515376947,1.1344949566801576e-05,2.5512276181107222e-05,1.4167326614305646e-05,Amphi 2,3.531903930804671,1,0,1,1,1.0,6.0,106,9,0.7071067811865476,-0.7071067811865475,1
7065,2,,,Amphi 4,Computer Architecture,Left,1.0,3.0,36.6882743,2.8661181,7.89900016784668,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:09:47.190000+00:00,2026-04-12 16:09:48.585265+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,0.0005977344939431179,0.0003831473153101075,0.00016388089004522224,3.1959308564288314e-05,0.0005784164151464326,0.00036615494365672236,0.0001864017301890084,6.135710425531169e-05,3.1959308564288314e-05,6.135710425531169e-05,2.9397795691023374e-05,Amphi 4,2.1859389297360217,0,1,1,0,1.0,3.0,103,16,-0.8660254037844385,-0.5000000000000004,3
2625,1,,,Amphi 2,Object Oriented Programming,Center,6.0,7.0,36.6883532,2.8665043,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:28:13.792000+00:00,2026-04-08 09:28:17.334995+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00020356288852659866,1.1194974929841837e-05,0.0002710902407870613,0.0003839092630206859,0.0001858202142881207,2.8254809327051283e-05,0.0002199586346801105,0.0003889894746294117,1.1194974929841837e-05,2.8254809327051283e-05,1.7059834397209448e-05,Amphi 2,3.044522437723423,0,1,1,1,6.0,7.0,607,9,0.7071067811865476,-0.7071067811865475,1
4752,1,,,Amphi 2,Linear Algebra,Center,3.0,1.0,36.68841665767594,2.866478724519109,20.11044311776497,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:26:37.187000+00:00,2026-04-12 09:26:38.354382+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6.2 Mobile/22G100 Safari/604.1",Amphi 2,0.00022560886301778974,6.541747742188161e-05,0.00024480439198993167,0.00037227959636975874,0.00021837317799700375,6.570502658284459e-05,0.00020283822421947708,0.0003719534116502997,6.541747742188161e-05,6.570502658284459e-05,2.875491609629797e-07,Amphi 2,3.0497678525335745,0,1,1,1,3.0,1.0,301,9,0.7071067811865476,-0.7071067811865475,1
772,1,,,Amphi 2,Object Oriented Programming,Center,3.0,1.0,36.6883478,2.8664973,12.654000282287598,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:44:06.017000+00:00,2026-04-08 07:44:08.657096+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00021157166568972483,6.555011487461326e-06,0.00026492970849957895,0.00037632329494887866,0.00019311421925112456,2.1410403598416017e-05,0.0002131632748525961,0.00038178622595588666,6.555011487461326e-06,2.1410403598416017e-05,1.485539211095469e-05,Amphi 2,2.61403253967044,0,1,1,1,3.0,1.0,301,7,0.9659258262890683,-0.25881904510252063,1
4871,3,,,Amphi 6,Time Series Analysis and Classification,Center,5.0,6.0,36.6883406,2.866471,14.048999786376951,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:58:37.537000+00:00,2026-04-12 09:58:39.592880+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 6,0.00023882147932654553,2.5273390926487643e-05,0.0002403121941392267,0.0003494098783802116,0.00021991646516839543,1.1600182404363307e-05,0.00018745078479291474,0.00035532661850318497,1.1600182404363307e-05,2.5273390926487643e-05,1.3673208522124336e-05,Amphi 6,2.7113115296094157,0,1,1,1,5.0,6.0,506,9,0.7071067811865476,-0.7071067811865475,5
2064,1,,,Amphi 2,Object Oriented Programming,Left,4.0,4.0,36.6883507,2.8664967,14.645000457763672,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:24:24.513000+00:00,2026-04-08 09:24:26.531098+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00021151935279236638,4.1796402868417614e-06,0.0002639047277260052,0.00037606203112567363,0.00019353332083192469,2.0571576212278416e-05,0.00021243791070344384,0.0003812902852973755,4.1796402868417614e-06,2.0571576212278416e-05,1.6391935925436655e-05,Amphi 2,2.750151406380268,0,1,1,0,4.0,4.0,404,9,0.7071067811865476,-0.7071067811865475,1
6456,2,,,Amphi 4,Computer Architecture,Right,1.0,3.0,36.68839711580089,2.8661598117544838,22.852852918506173,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:03:27.043000+00:00,2026-04-12 16:03:27.917669+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4,0.0005435535586440931,0.0003362267484900284,7.61968167271304e-05,9.830834488015905e-05,0.0005313479356511118,0.0003196622678420203,0.00013044272571685983,7.568361420847584e-05,7.568361420847584e-05,7.61968167271304e-05,5.132025186545562e-07,Amphi 8,3.1719038294051187,0,1,1,2,1.0,3.0,103,16,-0.8660254037844385,-0.5000000000000004,3
2410,1,,,Amphi 2,Object Oriented Programming,Right,2.0,2.0,36.6883411,2.8664968,12.64900016784668,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:26:54.210000+00:00,2026-04-08 09:26:55.026194+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00021367373223847282,1.2307613020161159e-05,0.0002655521927517843,0.0003751372823128565,0.00019419286059606654,2.2919596108849164e-05,0.00021310583189730292,0.0003811311206575137,1.2307613020161159e-05,2.2919596108849164e-05,1.0611983088688005e-05,Amphi 2,2.6136662711714194,0,1,1,2,2.0,2.0,202,9,0.7071067811865476,-0.7071067811865475,1
807,1,,,Amphi 2,Object Oriented Programming,Center,3.0,6.0,36.688347,2.8665071,23.268999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:44:28.714000+00:00,2026-04-08 07:44:29.952062+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2,0.00020223041758039072,1.5159944939940548e-05,0.00027473691619993377,0.0003859775505667844,0.00018339956055734593,3.122707920122314e-05,0.00022299127769455417,0.0003915572680484748,1.5159944939940548e-05,3.122707920122314e-05,1.6067134261282593e-05,Amphi 2,3.189199778662787,0,1,1,1,3.0,6.0,306,7,0.9659258262890683,-0.25881904510252063,1
4847,1,,,Amphi 2,Linear Algebra,Center,4.0,1.0,36.688337,2.8664909,15.057000160217283,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:36:56.134000+00:00,2026-04-12 09:36:57.393733+00:00,"Mozilla/5.0 (Linux; Android 13; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 2,0.0002204399302883486,1.599518768621728e-05,0.00026053061966049867,0.0003688947958547738,0.00020051606671201363,2.035292338933855e-05,0.00020761037275808606,0.00037519415818806283,1.599518768621728e-05,2.035292338933855e-05,4.35773570312127e-06,Amphi 2,2.7761449015455812,0,1,1,1,4.0,1.0,401,9,0.7071067811865476,-0.7071067811865475,1
4437,3,,,Amphi 5,Computer and Network Security,Center,3.0,4.0,36.6884219,2.8666815,14.800000190734863,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:14:02.113000+00:00,2026-04-12 09:15:30.794384+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5,3.407659622598883e-05,0.00020064784571487747,0.000447208567226006,0.0005701160399261449,6.125390532004058e-05,0.00021726210885582463,0.0004021256386058557,0.0005723338183594316,3.407659622598883e-05,6.125390532004058e-05,2.7177309094051746e-05,Amphi 1,2.7600099521047476,0,1,1,1,3.0,4.0,304,9,0.7071067811865476,-0.7071067811865475,4
6634,2,,,Amphi 4,Computer Architecture,Center,4.0,5.0,36.6883054,2.866126,25.673999786376957,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:05:33.765000+00:00,2026-04-12 16:05:33.262904+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 4,0.000584392030180892,0.0003701635087633851,0.0001375539864484476,2.7097569558623665e-06,0.0005667035108299965,0.0003530880875913351,0.0001670655011629124,3.1915351047513475e-05,2.7097569558623665e-06,3.1915351047513475e-05,2.9205594091651107e-05,Amphi 4,3.283689300191541,0,1,1,1,4.0,5.0,405,16,-0.8660254037844385,-0.5000000000000004,3
7643,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883414,2.8660534,27.51700019836425,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:56:31.137000+00:00,2026-04-20 09:56:32.962244+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8,0.0006522330421079615,0.0004398595973514645,0.0001881512002281746,7.845190483969706e-05,0.0006368554163745406,0.00042283974753838975,0.00023163645893735244,6.257680992801588e-05,6.257680992801588e-05,7.845190483969706e-05,1.5875094911681182e-05,Amphi 8,3.3505004076284948,0,1,1,1,1.0,4.0,104,9,0.7071067811865476,-0.7071067811865475,7
