id,year,section,user,amphitheatre,module,seat_block,seat_row,seat_column,latitude_mean,longitude_mean,accuracy_mean,gps_variance,is_outside,sample_count,raw_gps_readings,collection_metadata,navigator_context,screen_context,network_information,battery_status,timestamp,created_at,device_info,target_label
6072,3,,,Amphi 3 door 2 ,Campus-wide Data,,,,36.68841983719432,2.8661363280835137,21.67082196968952,0.0,True,1,[],{},{},{},{},{},2026-04-12 15:14:24.050000+00:00,2026-04-12 15:14:25.078235+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Outside
7918,3,,,Amphi 8,Manual Selection,Center,5.0,9.0,36.68839335671075,2.866213957683449,15.08874742280664,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:31:16.166000+00:00,2026-04-20 12:31:16.702366+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
6214,3,,,Amphi 1,Manual Selection,Center,10.0,5.0,36.68841200200143,2.866633907858051,24.999987558485145,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:47:04.036000+00:00,2026-04-12 15:47:05.649014+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 1
6086,3,,,Amphi 3 door 1 ,Campus-wide Data,,,,36.68840024631532,2.8665549234292884,24.999999988791966,0.0,True,1,[],{},{},{},{},{},2026-04-12 15:17:13.084000+00:00,2026-04-12 15:17:14.128787+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Outside
2920,1,,nasro,Outside,,,,,36.6883212,2.8664776,7.248000144958496,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:16:14.941000+00:00,2026-04-08 20:48:31.837017+00:00,,Outside
4281,1,,ayoub,Amphi 7,,,,,36.688365315785454,2.8662725775088185,22.999236599623377,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:01:56.338000+00:00,2026-04-12 09:03:33.782134+00:00,,Amphi 7
4359,1,,ayoub,Amphi 7,,,,,36.68834737099456,2.866270245857624,31.000000000000007,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:03:14.332000+00:00,2026-04-12 09:03:33.784386+00:00,,Amphi 7
5938,3,,,Amphi 3,Manual Selection,Center,1.0,9.0,36.688388638503824,2.8662255652261144,18.248298293437244,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:07:18.020000+00:00,2026-04-12 15:07:18.952851+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
3287,1,,nasro,Outside,,,,,36.6883598,2.866491,5.764999866485596,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:46:49.963000+00:00,2026-04-08 20:48:31.851290+00:00,,Outside
7133,2,,,Amphi 4,Computer Architecture,Left,8.0,3.0,36.68840067254231,2.866089231248708,22.687540072893903,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:10:59.759000+00:00,2026-04-12 16:11:01.248288+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
4346,1,,ayoub,Amphi 7,,,,,36.688363549315376,2.866273271767569,22.99999999999995,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:03:01.331000+00:00,2026-04-12 09:03:33.784021+00:00,,Amphi 7
3307,1,,nasro,Outside,,,,,36.688302,2.866135,20.21999931335449,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:49:55.976000+00:00,2026-04-08 20:50:34.552914+00:00,,Outside
3848,3,,,Amphi 6,Machine Learning,Left,4.0,4.0,36.6883484,2.8664692,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:26:23.483000+00:00,2026-04-12 08:26:24.148378+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Safari/537.36",Amphi 6
6361,3,,,Amphi 1,Manual Selection,Center,7.0,5.0,36.68840399450641,2.86670911016807,24.99998071175605,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:48:59.603000+00:00,2026-04-12 15:49:00.523998+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 1
8146,3,,,Amphi 8,Manual Selection,Center,6.0,1.0,36.68836858857807,2.866205266591151,12.265100211836357,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:33:08.874000+00:00,2026-04-20 12:33:09.499811+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
4805,1,,,Amphi 2,Linear Algebra,Center,2.0,4.0,36.6883399,2.8664317,13.92099952697754,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:36:09.706000+00:00,2026-04-12 09:36:14.286123+00:00,"Mozilla/5.0 (Linux; Android 14; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.164 Mobile Safari/537.36",Amphi 2
7874,3,,,Amphi 8,Manual Selection,Right,4.0,1.0,36.68836788205292,2.866173707598269,17.488000078094192,0.0,False,1,[],{},{},{},{},{},2026-04-20 12:30:44.620000+00:00,2026-04-20 12:30:45.749331+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/22F76 Safari/604.1",Amphi 8
6762,2,,,Amphi 4,Computer Architecture,Right,8.0,3.0,36.68836593004663,2.866134406813843,23.99999999894779,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:07:11.318000+00:00,2026-04-12 16:07:12.278947+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
4852,3,,,Amphi 6,Time Series Analysis and Classification,Center,5.0,6.0,36.6883529,2.8664738,15.789999961853027,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:58:37.519000+00:00,2026-04-12 09:58:39.567246+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 6
3067,1,,nasro,Outside,,,,,36.688336,2.8664641,5.442999839782715,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:28:29.938000+00:00,2026-04-08 20:48:31.842737+00:00,,Outside
5906,3,,,Amphi 3,Manual Selection,Right,5.0,2.0,36.68843661855817,2.866277608142336,24.999990292439648,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:05:43.350000+00:00,2026-04-12 15:05:44.213049+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
3383,1,,ayoub,Amphi 6,,,,,36.6883980626936,2.8664419940044654,23.77644529889001,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:26:56.004000+00:00,2026-04-12 07:28:38.684409+00:00,,Amphi 6
4116,3,,,Amphi 5,Computer and Network Security,Center,3.0,7.0,36.6883894,2.8666877,31.768999099731445,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:33:08.223000+00:00,2026-04-12 08:33:09.864323+00:00,"Mozilla/5.0 (Linux; Android 15; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.177 Mobile Safari/537.36",Amphi 5
1357,1,,,Amphi 2,Object Oriented Programming,Center,3.0,4.0,36.6883494,2.8664885,34.59299850463867,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:54.553000+00:00,2026-04-08 09:20:56.282419+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
2677,1,,,Amphi 2,Object Oriented Programming,Right,2.0,1.0,36.68841232396496,2.86649451454016,22.938585672040738,0.0,False,1,[],{},{},{},{},{},2026-04-08 10:40:27.542000+00:00,2026-04-08 10:40:28.948860+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1",Amphi 2
3195,1,,nasro,Outside,,,,,36.6882773,2.8661709,6.552000045776367,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:39:09.942000+00:00,2026-04-08 20:48:31.847701+00:00,,Outside
7182,2,,,Amphi 4,Computer Architecture,Left,6.0,3.0,36.68837754837097,2.8660365015788734,23.94656619838844,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:11:45.569000+00:00,2026-04-12 16:11:46.228076+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
6451,3,,,Amphi 1,Manual Selection,Center,4.0,9.0,36.68834679332085,2.866639689095649,21.62681376949587,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:49:25.479000+00:00,2026-04-12 15:49:26.442056+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 1
5436,3,,,Amphi 5,Computer and Network Security,Center,10.0,5.0,36.6883455,2.8666981,14.369999885559082,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:16:40.423000+00:00,2026-04-12 12:16:39.693401+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
3423,1,,ayoub,Amphi 6,,,,,36.68835062916666,2.8665658626977515,22.41915304831785,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:27:35.994000+00:00,2026-04-12 07:28:38.685520+00:00,,Amphi 6
5900,3,,,Amphi 3,Manual Selection,Right,5.0,2.0,36.68839958167416,2.8662244733451168,22.824567921398742,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:05:43.350000+00:00,2026-04-12 15:05:44.212868+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
3566,3,,,Amphi 6,Machine Learning,Center,4.0,5.0,36.68836819838868,2.866516724002677,14.197426620657106,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:53:49.052000+00:00,2026-04-12 07:53:50.705652+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/23D127 Safari/604.1",Amphi 6
3204,1,,nasro,Outside,,,,,36.6883012,2.866281,6.75,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:39:54.569000+00:00,2026-04-08 20:48:31.848042+00:00,,Outside
1069,1,,,Amphi 2,Object Oriented Programming,Center,5.0,3.0,36.68842222641154,2.866502622347725,21.23861872715722,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:14.134000+00:00,2026-04-08 09:20:16.357576+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1",Amphi 2
3575,3,,,Amphi 6,Machine Learning,Center,4.0,3.0,36.68837061408359,2.8665142622936752,13.505184502193812,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:54:23.549000+00:00,2026-04-12 07:54:24.181389+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/23D127 Safari/604.1",Amphi 6
6064,3,,,Amphi 3,Manual Selection,Left,1.0,1.0,36.68839063744578,2.866256462146418,13.549090003951967,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:13:45.538000+00:00,2026-04-12 15:13:46.656239+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
7701,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883416,2.866054,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:56:31.138000+00:00,2026-04-20 09:56:33.166511+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
394,1,,,Amphi 2,Object Oriented Programming,Right,1.0,1.0,36.6883447,2.8665017,30.82200050354004,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:00.363000+00:00,2026-04-08 07:43:01.266338+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
314,1,,,Amphi 2,Object Oriented Programming,Center,1.0,1.0,36.688346,2.8664982,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:42:36.177000+00:00,2026-04-08 07:42:38.681352+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 2
5931,3,,,Amphi 3,Manual Selection,Center,1.0,9.0,36.68838211873893,2.8662516495177264,23.81415773333128,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:07:18.020000+00:00,2026-04-12 15:07:18.952385+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
2936,1,,nasro,Outside,,,,,36.6882788,2.8666968,4.427999973297119,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:17:34.925000+00:00,2026-04-08 20:48:31.837661+00:00,,Outside
5918,3,,,Amphi 3,Manual Selection,Right,1.0,3.0,36.68839413350541,2.866254560607957,15.460860909042822,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:06:14.319000+00:00,2026-04-12 15:06:16.227577+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
6721,2,,,Amphi 4,Computer Architecture,Right,7.0,3.0,36.68840310773125,2.8661219244699,16.536986168892938,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:06:42.096000+00:00,2026-04-12 16:06:42.796069+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
6211,3,,,Amphi 1,Manual Selection,Center,10.0,5.0,36.688413740536895,2.866637909699383,24.96193788614156,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:47:04.036000+00:00,2026-04-12 15:47:05.648924+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 1
3282,1,,nasro,Outside,,,,,36.6883384,2.8664922,6.080999851226807,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:46:25.047000+00:00,2026-04-08 20:48:31.851100+00:00,,Outside
3368,1,,,Amphi 1,Mathematical Analysis 1,Center,4.0,6.0,36.6883715,2.8667335,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-09 07:55:48.330000+00:00,2026-04-09 07:55:57.147773+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 1
2819,1,,nasro,Outside,,,,,36.6884174,2.8661151,4.909999847412109,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:07:38.032000+00:00,2026-04-08 20:48:31.833099+00:00,,Outside
6028,3,,,Amphi 3,Manual Selection,Left,5.0,1.0,36.68838790466578,2.8662527621519733,16.88563103736885,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:11:42.125000+00:00,2026-04-12 15:11:44.233795+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
3749,3,,,Amphi 6,Machine Learning,Center,3.0,2.0,36.6883447,2.8664711,14.144000053405762,0.0,False,1,[],{},{},{},{},{},2026-04-12 08:24:01.543000+00:00,2026-04-12 08:24:02.767306+00:00,"Mozilla/5.0 (Linux; Android 16; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.7680.178 Mobile Safari/537.36",Amphi 6
1318,1,,,Amphi 2,Object Oriented Programming,Right,3.0,5.0,36.68841265551903,2.866505116415221,19.89041200153614,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:20:43.275000+00:00,2026-04-08 09:20:44.725520+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",Amphi 2
5658,3,,,Amphi 5,Computer and Network Security,Right,1.0,3.0,36.6883549,2.8666948,14.888999938964844,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:19:37.288000+00:00,2026-04-12 12:19:36.536775+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
422,1,,,Amphi 2,Object Oriented Programming,Center,2.0,4.0,36.688348,2.8664913,13.248000144958496,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:43:09.982000+00:00,2026-04-08 07:43:12.836311+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",Amphi 2
3468,1,,ayoub,Amphi 6,,,,,36.68839294650033,2.8665006251864007,20.000000000000185,0.0,False,1,[],{},{},{},{},{},2026-04-12 07:28:20.996000+00:00,2026-04-12 07:28:38.686824+00:00,,Amphi 6
3201,1,,nasro,Outside,,,,,36.6882823,2.8661869,6.38700008392334,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:39:39.648000+00:00,2026-04-08 20:48:31.847926+00:00,,Outside
5032,3,,,Amphi 5,Computer and Network Security,Center,4.0,2.0,36.6883667,2.8666908,14.708999633789062,0.0,False,1,[],{},{},{},{},{},2026-04-12 11:52:14.271000+00:00,2026-04-12 11:52:17.009513+00:00,"Mozilla/5.0 (Linux; Android 13; Redmi 12 Build/TP1A.220624.014) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.79 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.52.2-gn",Amphi 5
3066,1,,nasro,Outside,,,,,36.688333,2.8664628,5.000999927520752,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:28:25.010000+00:00,2026-04-08 20:48:31.842700+00:00,,Outside
2940,1,,nasro,Outside,,,,,36.6883187,2.86674,7.340000152587891,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:17:55.003000+00:00,2026-04-08 20:48:31.837807+00:00,,Outside
3093,1,,nasro,Outside,,,,,36.6882657,2.8662485,6.270999908447266,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:30:40.022000+00:00,2026-04-08 20:48:31.843725+00:00,,Outside
2843,1,,nasro,Outside,,,,,36.6883179,2.8660723,6.883999824523926,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:09:48.070000+00:00,2026-04-08 20:48:31.834093+00:00,,Outside
886,1,,,Amphi 2,Object Oriented Programming,Right,3.0,5.0,36.6883456,2.8664939,14.329999923706056,0.0,False,1,[],{},{},{},{},{},2026-04-08 07:44:35.423000+00:00,2026-04-08 07:44:36.136078+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",Amphi 2
3053,1,,nasro,Outside,,,,,36.6883372,2.8665425,6.254000186920166,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:27:19.623000+00:00,2026-04-08 20:48:31.842208+00:00,,Outside
3298,1,,nasro,Outside,,,,,36.6883957,2.8664516,5.000999927520752,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:47:45.035000+00:00,2026-04-08 20:48:31.851700+00:00,,Outside
2820,1,,nasro,Outside,,,,,36.6884227,2.8661154,4.763999938964844,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:07:42.960000+00:00,2026-04-08 20:48:31.833136+00:00,,Outside
7180,2,,,Amphi 4,Computer Architecture,Left,6.0,3.0,36.688376718682406,2.8660454165139684,23.89219137307715,0.0,False,1,[],{},{},{},{},{},2026-04-12 16:11:45.569000+00:00,2026-04-12 16:11:46.228021+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 4
3033,1,,nasro,Outside,,,,,36.6883463,2.8666387,10.6899995803833,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:25:40.016000+00:00,2026-04-08 20:48:31.841456+00:00,,Outside
3186,1,,nasro,Outside,,,,,36.688261,2.8661549,6.423999786376953,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:38:24.982000+00:00,2026-04-08 20:48:31.847364+00:00,,Outside
2999,1,,nasro,Outside,,,,,36.6884141,2.8666717,6.11899995803833,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:22:49.566000+00:00,2026-04-08 20:48:31.840107+00:00,,Outside
7549,3,,,Amphi 8,Manual Selection,Center,5.0,3.0,36.6883105,2.8660614,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:39:26.870000+00:00,2026-04-20 09:39:27.991957+00:00,"Mozilla/5.0 (Linux; Android 12; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.7727.55 Mobile Safari/537.36",Amphi 8
4304,1,,ayoub,Amphi 7,,,,,36.6883453570384,2.866272157448142,30.999941289653503,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:19.333000+00:00,2026-04-12 09:03:33.782788+00:00,,Amphi 7
1736,1,,,Amphi 2,Object Oriented Programming,Center,6.0,1.0,36.6883454,2.8664976,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-08 09:22:24.424000+00:00,2026-04-08 09:22:25.332422+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 2
5737,3,,,Amphi 5,Computer and Network Security,Right,7.0,3.0,36.6883451,2.8667282,32.68399810791016,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:20:55.298000+00:00,2026-04-12 12:20:54.563199+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
7611,3,,,Amphi 8,Manual Selection,Center,1.0,4.0,36.6883407,2.8660552,20.0,0.0,False,1,[],{},{},{},{},{},2026-04-20 09:55:52.801000+00:00,2026-04-20 09:55:55.926562+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36",Amphi 8
5929,3,,,Amphi 3,Manual Selection,Right,1.0,1.0,36.68836663453271,2.8661938591664784,23.81415765298939,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:06:52.014000+00:00,2026-04-12 15:06:53.336633+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
3047,1,,nasro,Outside,,,,,36.6883782,2.8666165,4.065999984741211,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:26:49.993000+00:00,2026-04-08 20:48:31.841981+00:00,,Outside
3291,1,,nasro,Outside,,,,,36.6883857,2.8664626,5.703000068664551,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:47:09.644000+00:00,2026-04-08 20:48:31.851442+00:00,,Outside
6068,3,,,Amphi 3,Manual Selection,Left,1.0,1.0,36.68839038174892,2.866256290734889,13.547501706630475,0.0,False,1,[],{},{},{},{},{},2026-04-12 15:13:45.538000+00:00,2026-04-12 15:13:46.656371+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",Amphi 3
4914,1,,,Amphi 2,Linear Algebra,Center,1.0,4.0,36.68841519830664,2.866504638549868,24.846357790114784,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:59:02.306000+00:00,2026-04-12 09:59:03.338152+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3.1 Mobile/23D8133 Safari/604.1",Amphi 2
2909,1,,nasro,Outside,,,,,36.6882982,2.8663728,6.802000045776367,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:15:20.059000+00:00,2026-04-08 20:48:31.836607+00:00,,Outside
2672,1,,,Amphi 2,Object Oriented Programming,Right,2.0,1.0,36.68840034204394,2.8664440558098465,48.37152552231786,0.0,False,1,[],{},{},{},{},{},2026-04-08 10:40:27.542000+00:00,2026-04-08 10:40:28.948715+00:00,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.151 Mobile/15E148 Safari/604.1",Amphi 2
4291,1,,ayoub,Amphi 7,,,,,36.68836320453514,2.8662762535402075,22.999999999999908,0.0,False,1,[],{},{},{},{},{},2026-04-12 09:02:06.334000+00:00,2026-04-12 09:03:33.782423+00:00,,Amphi 7
3221,1,,nasro,Outside,,,,,36.6882719,2.8663454,5.359000205993652,0.0,True,1,[],{},{},{},{},{},2026-04-08 20:41:20.026000+00:00,2026-04-08 20:48:31.848680+00:00,,Outside
5722,3,,,Amphi 5,Computer and Network Security,Right,7.0,3.0,36.6883451,2.8667282,32.68399810791016,0.0,False,1,[],{},{},{},{},{},2026-04-12 12:20:55.299000+00:00,2026-04-12 12:20:54.561970+00:00,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",Amphi 5
